Date,Closing Price,Volume
2023-12-21,93.85481262207031,4711493441
2023-12-22,98.00369262695312,5284203995
2023-12-23,107.59423065185547,3957434568
2023-12-24,112.48521423339844,6365529251
2023-12-25,121.1464614868164,5951791518
2023-12-26,112.6767349243164,6117657160
2023-12-27,107.02379608154297,4267938569
2023-12-28,102.10456848144531,4492625126
2023-12-29,106.31151580810547,4445797973
2023-12-30,101.84508514404297,1863177830
2023-12-31,101.50582122802734,1748630533
